,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
513,8677-HDZEE,Female,0,False,False,56,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),105.44999694824219,5916.9501953125,False
514,2475-MROZF,Male,0,False,False,30,True,True,Fiber optic,True,True,True,True,False,False,Month-to-month,True,Credit card (automatic),95.0,2852.39990234375,False
515,9412-GHEEC,Male,0,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Bank transfer (automatic),104.80000305175781,4131.9501953125,True
516,3482-ABPKK,Female,0,False,False,28,True,False,DSL,True,False,False,True,False,False,One year,False,Mailed check,54.29999923706055,1546.300048828125,False
517,6705-LXORM,Female,1,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.05000305175781,302.6000061035156,False
518,0257-ZESQC,Female,1,True,False,27,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.19999694824219,1929.3499755859375,True
519,7531-GQHME,Male,0,False,False,12,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.049999237060547,265.45001220703125,False
520,5174-ITUMV,Male,0,True,True,67,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,105.4000015258789,6989.4501953125,False
521,4109-CYRBD,Male,1,True,False,29,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,51.599998474121094,1442.0,False
522,0913-XWSCN,Male,0,True,True,55,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),85.5,4713.39990234375,False
523,6825-UYPFK,Female,0,False,False,23,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.5999984741211,1758.5999755859375,True
524,8397-MVTAZ,Male,0,True,False,34,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.05000305175781,3480.0,True
525,0750-EBAIU,Male,0,False,False,52,True,False,Fiber optic,True,False,True,False,True,False,One year,False,Electronic check,91.25,4738.2998046875,False
526,8606-CIQUL,Male,1,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),115.75,8399.150390625,False
527,3571-DPYUH,Male,0,True,True,58,True,True,Fiber optic,False,True,False,True,True,False,One year,True,Credit card (automatic),94.69999694824219,5430.35009765625,False
528,7601-GNDYK,Male,0,True,True,35,True,False,No,,,,,,,Two year,False,Mailed check,19.600000381469727,686.9500122070312,False
529,0356-OBMAC,Female,1,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9000015258789,5706.2998046875,False
530,8067-NIOYM,Female,0,True,True,24,True,False,No,,,,,,,Two year,True,Credit card (automatic),21.100000381469727,490.6499938964844,False
531,1403-GYAFU,Male,0,True,True,70,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.049999237060547,1360.25,False
532,4234-XTNEA,Male,0,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.94999694824219,174.4499969482422,False
533,1297-VQDRP,Male,1,True,True,68,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),107.1500015258789,7379.7998046875,False
534,9282-IZGQK,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0,85.0,True
535,5348-CAGXB,Male,0,False,False,12,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.55000305175781,1021.75,False
536,0621-HJWXJ,Female,0,True,False,63,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),81.55000305175781,5029.0498046875,False
537,5844-QVTAT,Female,0,True,True,33,True,False,DSL,True,True,True,False,False,False,One year,True,Mailed check,58.45000076293945,1955.4000244140625,False
538,8905-IAZPF,Female,0,True,False,69,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Credit card (automatic),95.6500015258789,6744.2001953125,False
539,5394-MEITZ,Female,0,True,True,60,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.5999984741211,4946.7001953125,False
540,6859-QNXIQ,Female,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),113.0999984741211,8248.5,False
541,2782-LFZVW,Female,0,False,False,11,True,True,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,58.95000076293945,601.5999755859375,False
542,2866-IKBTM,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.549999237060547,19.549999237060547,False
543,1342-JPNKI,Male,0,False,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),86.05000305175781,834.0999755859375,True
544,2817-NTQDO,Male,0,False,False,13,False,,DSL,True,False,False,True,True,False,Month-to-month,True,Credit card (automatic),45.54999923706055,597.0,True
545,7129-AZJDE,Male,0,True,True,34,True,False,Fiber optic,False,False,False,False,False,True,One year,True,Bank transfer (automatic),78.94999694824219,2647.199951171875,False
546,6986-IJDHX,Male,0,True,True,39,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Mailed check,86.30000305175781,3266.0,True
547,2560-PPCHE,Female,0,False,False,65,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),105.05000305175781,6744.25,False
548,4676-MQUEA,Male,1,True,False,50,True,True,Fiber optic,True,True,True,False,True,False,One year,True,Bank transfer (automatic),101.9000015258789,5265.5,False
549,8138-EALND,Male,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.75,311.6000061035156,False
550,3580-HYCSP,Male,0,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),110.30000305175781,7966.89990234375,False
551,1352-HNSAW,Female,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.5999984741211,8220.400390625,False
552,2075-PUEPR,Male,0,True,True,55,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.350000381469727,1153.25,False
553,1982-FEBTD,Female,0,True,True,23,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.600000381469727,514.75,False
554,5301-GAUUY,Male,0,False,False,32,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.3499984741211,2596.14990234375,True
555,5791-KAJFD,Female,0,True,True,56,True,True,DSL,True,False,True,False,False,True,One year,True,Bank transfer (automatic),68.75,3808.0,False
556,2654-VBVPB,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.899999618530273,19.899999618530273,False
557,1154-HYWWO,Male,0,False,False,38,True,False,DSL,True,True,False,True,True,False,One year,False,Mailed check,70.5999984741211,2708.199951171875,False
558,2501-XWWTZ,Male,0,False,False,11,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.19999694824219,760.0499877929688,False
559,3716-UVSPD,Male,0,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,49.29999923706055,49.29999923706055,False
560,6815-ABQFQ,Male,0,True,False,56,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,107.25,6033.2998046875,False
561,7343-EOBEU,Male,0,True,False,3,True,True,No,,,,,,,Month-to-month,True,Mailed check,23.600000381469727,89.05000305175781,False
562,3701-SFMUH,Male,0,True,True,7,True,False,DSL,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),69.69999694824219,516.1500244140625,False
563,6103-LIANB,Male,0,True,True,59,True,True,Fiber optic,False,False,True,False,True,True,Two year,True,Credit card (automatic),99.5,5861.75,False
564,7319-VENRZ,Male,0,False,False,7,True,False,DSL,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),64.30000305175781,445.95001220703125,False
565,5846-NEQVZ,Male,0,True,True,71,True,False,DSL,True,False,True,True,False,True,Two year,True,Credit card (automatic),70.8499984741211,4973.39990234375,False
566,6967-QIQRV,Male,0,True,True,15,True,False,Fiber optic,True,False,False,True,True,True,One year,False,Electronic check,101.9000015258789,1667.25,False
567,5781-RFZRP,Male,0,True,False,71,True,True,DSL,True,True,False,True,True,False,Two year,False,Credit card (automatic),73.5,5357.75,False
568,0939-YAPAF,Female,0,False,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.25,3527.60009765625,True
569,0308-IVGOK,Female,0,False,False,11,False,,DSL,False,True,True,True,False,False,One year,True,Credit card (automatic),40.400001525878906,422.6000061035156,False
570,7293-LSCDV,Female,0,True,True,60,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.25,1103.25,False
571,7025-WCBNE,Male,1,False,False,47,True,True,DSL,False,True,False,True,False,False,Two year,False,Bank transfer (automatic),59.599998474121094,2754.0,False
572,5756-JYOJT,Female,0,False,False,11,True,False,DSL,False,False,True,True,False,True,One year,False,Credit card (automatic),64.9000015258789,697.25,False
573,4710-FDUIZ,Male,0,True,False,56,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),100.30000305175781,5614.4501953125,True
574,6030-REHUX,Female,1,True,False,28,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,110.8499984741211,3204.39990234375,False
575,9548-LIGTA,Male,0,True,False,61,True,False,DSL,True,True,False,True,True,True,Two year,True,Mailed check,81.05000305175781,4747.64990234375,False
576,5150-LJNSR,Male,0,True,True,31,True,True,Fiber optic,True,False,True,False,True,False,One year,False,Bank transfer (automatic),98.05000305175781,3082.10009765625,False
577,8270-RKSAP,Male,0,False,False,9,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.5,597.9000244140625,False
578,6522-YRBXD,Male,1,True,False,35,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,94.55000305175781,3365.39990234375,False
579,2640-LYMOV,Male,0,False,False,2,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.649999618530273,38.79999923706055,False
580,1218-VKFPE,Female,0,True,True,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.0,233.5500030517578,True
581,3627-FHKBK,Female,0,False,False,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,75.30000305175781,75.30000305175781,True
582,2865-TCHJW,Female,1,False,False,4,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.19999694824219,346.20001220703125,True
583,1423-BMPBQ,Female,0,True,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.0,19.0,False
584,2393-DIVAI,Female,0,False,False,3,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.0,61.70000076293945,False
585,5192-EBGOV,Female,1,False,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.69999694824219,85.69999694824219,True
586,4568-KNYWR,Male,0,False,False,52,True,False,DSL,True,True,False,False,True,False,Two year,True,Credit card (automatic),63.25,3342.449951171875,False
587,8752-IMQOS,Male,0,True,True,5,True,False,No,,,,,,,One year,False,Mailed check,20.100000381469727,85.0999984741211,False
588,0742-LAFQK,Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,False,True,Two year,True,Electronic check,99.1500015258789,7422.10009765625,False
589,0795-LAFGP,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Electronic check,90.4000015258789,6668.0498046875,False
590,0619-OLYUR,Male,0,True,False,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),111.9000015258789,8071.0498046875,False
591,5512-IDZEI,Male,0,True,True,46,True,True,No,,,,,,,One year,False,Electronic check,24.899999618530273,1174.800048828125,False
592,0459-SPZHJ,Male,0,True,True,63,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),83.5,5435.0,False
593,0215-BQKGS,Male,0,False,False,30,True,False,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),84.30000305175781,2438.60009765625,False
594,9244-ZVAPM,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.599998474121094,45.599998474121094,False
595,0719-SYFRB,Female,0,False,False,12,True,True,DSL,True,False,True,True,False,False,Month-to-month,True,Mailed check,61.650001525878906,713.75,True
596,8208-EUMTE,Male,0,False,False,16,False,,DSL,True,True,True,True,True,False,Two year,False,Mailed check,54.849998474121094,916.1500244140625,False
597,5172-MIGPM,Male,0,False,False,4,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,65.55000305175781,237.1999969482422,False
598,1710-RCXUS,Male,0,True,False,51,True,True,Fiber optic,False,True,False,False,False,True,One year,True,Credit card (automatic),90.3499984741211,4614.5498046875,False
599,0374-FIUCA,Male,0,True,False,65,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.399999618530273,1414.449951171875,False
600,5839-SUYVZ,Male,0,False,False,16,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),74.55000305175781,1170.5,False
601,5173-ZXXXL,Male,0,False,False,2,True,False,No,,,,,,,One year,False,Mailed check,19.950000762939453,47.70000076293945,False
602,1096-ADRUX,Female,0,True,True,66,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),74.25,4859.25,False
603,2001-MCUUW,Male,0,False,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,108.6500015258789,4903.2001953125,False
604,2731-GJRDG,Female,0,False,False,32,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),109.55000305175781,3608.0,False
605,4723-BEGSG,Male,0,True,False,72,True,True,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),86.6500015258789,6094.25,False
606,6516-NKQBO,Male,0,True,True,38,True,False,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),81.0,3084.89990234375,False
607,8672-OAUPW,Male,0,False,True,51,True,False,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),47.849998474121094,2356.75,False
608,8207-DMRVL,Male,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.55000305175781,8306.0498046875,False
609,3419-SNJJD,Female,1,True,False,65,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),105.25,6786.39990234375,True
610,6543-CPZMK,Male,0,True,True,9,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,29.950000762939453,248.9499969482422,True
611,4765-OXPPD,Female,0,True,True,9,True,False,DSL,True,True,True,True,False,False,Month-to-month,False,Mailed check,65.0,663.0499877929688,True
612,2804-ETQDK,Male,0,False,True,66,True,False,No,,,,,,,Two year,False,Mailed check,20.549999237060547,1357.0999755859375,False
